ID_file,path_src,path_clean,object,legislature,date,month,class,obj_pos
47288,./downloads/47288.txt,./clean/47288.txt,3575.0,XVI,08/05/2024,5,"ENERGIA, Energia idroelettrica, NORME DI ATTUAZIONE",8
47289,./downloads/47289.txt,./clean/47289.txt,3576.0,XVI,08/05/2024,5,"AMMINISTRAZIONE REGIONALE, Amministrazione della giustizia, ASSISTENZA SOCIALE, Famiglia, tutela dell'infanzia",9
47290,./downloads/47290.txt,./clean/47290.txt,3577.0,XVI,08/05/2024,5,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",10
47291,./downloads/47291.txt,./clean/47291.txt,3578.0,XVI,08/05/2024,5,"LAVORO, Politica del lavoro",11
47292,./downloads/47292.txt,./clean/47292.txt,3579.0,XVI,08/05/2024,5,CASA DA GIOCO,12
47293,./downloads/47293.txt,./clean/47293.txt,3580.0,XVI,08/05/2024,5,"ENERGIA, Energia idroelettrica",13
47294,./downloads/47294.txt,./clean/47294.txt,3581.0,XVI,08/05/2024,5,ELEZIONI,14
47295,./downloads/47295.txt,./clean/47295.txt,3582.0,XVI,08/05/2024,5,ASSISTENZA SOCIALE,15
47296,./downloads/47296.txt,./clean/47296.txt,3583.0,XVI,08/05/2024,5,CACCIA E PESCA,16
47297,./downloads/47297.txt,./clean/47297.txt,3584.0,XVI,08/05/2024,5,"TRASPORTI E VIABILITÀ, Strade di interesse regionale",17
47298,./downloads/47298.txt,./clean/47298.txt,3585.0,XVI,08/05/2024,5,"FORMAZIONE PROFESSIONALE, LAVORO, Politica del lavoro",18
47299,./downloads/47299.txt,./clean/47299.txt,3586.0,XVI,08/05/2024,5,"TRASPORTI E VIABILITÀ, Trasporti",19
47300,./downloads/47300.txt,./clean/47300.txt,3587.0,XVI,08/05/2024,5,"EDILIZIA, Edilizia residenziale",20
47301,./downloads/47301.txt,./clean/47301.txt,3588.0,XVI,08/05/2024,5,"ACQUE, Acque pubbliche",21
47302,./downloads/47302.txt,./clean/47302.txt,3589.0,XVI,08/05/2024,5,"AMBIENTE, Stoccaggio e smaltimento rifiuti",22
47303,./downloads/47303.txt,./clean/47303.txt,3590.0,XVI,08/05/2024,5,"AMBIENTE, SPORT E TEMPO LIBERO",23
47304,./downloads/47304.txt,./clean/47304.txt,3591.0,XVI,08/05/2024,5,"ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero, OPERE PUBBLICHE",24
47305,./downloads/47305.txt,./clean/47305.txt,3592.0,XVI,08/05/2024,5,"SPORT E TEMPO LIBERO, Manifestazioni sportive",25
47306,./downloads/47306.txt,./clean/47306.txt,3593.0,XVI,08/05/2024,5,"ATTIVITÀ CULTURALI, BENI CULTURALI",26
47307,./downloads/47307.txt,./clean/47307.txt,3594.0,XVI,08/05/2024,5,"AMMINISTRAZIONE REGIONALE, Ordinamento degli uffici e del personale, PROTEZIONE CIVILE, VIGILI DEL FUOCO E INTERVENTI PER CALAMITÀ NATURALI, Vigili del fuoco - Difesa antincendi, STATUTO",27
47308,./downloads/47308.txt,./clean/47308.txt,3595.0,XVI,08/05/2024,5,"FINANZA REGIONALE E LOCALE, Partecipazioni azionarie regionali, TRASPORTI E VIABILITÀ, Autostrade e trafori alpini",28
47309,./downloads/47309.txt,./clean/47309.txt,3596.0,XVI,08/05/2024,5,"SANITÀ VETERINARIA E ZOOTECNIA, Zootecnia",29
47310,./downloads/47310.txt,./clean/47310.txt,3597.0,XVI,08/05/2024,5,"FORESTE E TERRITORI MONTANI, Tutela del patrimonio boschivo",30
47311,./downloads/47311.txt,./clean/47311.txt,3598.0,XVI,08/05/2024,5,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, TRASPORTI E VIABILITÀ, Trasporti",31
47312,./downloads/47312.txt,./clean/47312.txt,3599.0,XVI,08/05/2024,5,"ENERGIA, Risparmio energetico e fonti alternative, TRASPORTI E VIABILITÀ, Trasporti",32
47313,./downloads/47313.txt,./clean/47313.txt,3600.0,XVI,08/05/2024,5,"SPORT E TEMPO LIBERO, Infrastrutture ricreativo-sportive, Sport invernali",33
47314,./downloads/47314.txt,./clean/47314.txt,3601.0,XVI,08/05/2024,5,"AMBIENTE, Stoccaggio e smaltimento rifiuti",34
47315,./downloads/47315.txt,./clean/47315.txt,3602.0,XVI,08/05/2024,5,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",35
47316,./downloads/47316.txt,./clean/47316.txt,3603.0,XVI,08/05/2024,5,"SANITÀ VETERINARIA E ZOOTECNIA, Sanità veterinaria",36
47317,./downloads/47317.txt,./clean/47317.txt,3604.0,XVI,08/05/2024,5,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",37
47318,./downloads/47318.txt,./clean/47318.txt,3605.0,XVI,08/05/2024,5,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",38
47319,./downloads/47319.txt,./clean/47319.txt,3606.0,XVI,08/05/2024,5,"ASSISTENZA SOCIALE, Disabili",39
47320,./downloads/47320.txt,./clean/47320.txt,3607.0,XVI,08/05/2024,5,"TURISMO E INDUSTRIA ALBERGHIERA, Ricettività turistica",40
47321,./downloads/47321.txt,./clean/47321.txt,3608.0,XVI,08/05/2024,5,"ENERGIA, Energia idroelettrica, FINANZA REGIONALE E LOCALE, Partecipazioni azionarie regionali",41
47322,./downloads/47322.txt,./clean/47322.txt,3609.0,XVI,08/05/2024,5,"INFORMAZIONE, Radiotelecomunicazioni",42
46924,./downloads/46924.txt,./clean/46924.txt,3272.0,XVI,09/02/2024,2,"ENTI LOCALI, Comuni, SANITÀ VETERINARIA E ZOOTECNIA, Zootecnia",1
46925,./downloads/46925.txt,./clean/46925.txt,3273.0,XVI,09/02/2024,2,"AMBIENTE, Stoccaggio e smaltimento rifiuti",2
46926,./downloads/46926.txt,./clean/46926.txt,3274.0,XVI,09/02/2024,2,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",3
46927,./downloads/46927.txt,./clean/46927.txt,3275.0,XVI,09/02/2024,2,"ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero",4
46928,./downloads/46928.txt,./clean/46928.txt,3276.0,XVI,09/02/2024,2,"CONSIGLIO REGIONALE, Attività consiliare d'aula",5
46929,./downloads/46929.txt,./clean/46929.txt,3277.0,XVI,09/02/2024,2,"ASSISTENZA SANITARIA E OSPEDALIERA, Azienda Regionale Sanitaria - U.S.L., ASSISTENZA SOCIALE, Famiglia, tutela dell'infanzia",6
46930,./downloads/46930.txt,./clean/46930.txt,3278.0,XVI,09/02/2024,2,"ASSISTENZA SOCIALE, Assistenza socio-sanitaria",7
46931,./downloads/46931.txt,./clean/46931.txt,3279.0,XVI,09/02/2024,2,"ASSISTENZA SOCIALE, Famiglia, tutela dell'infanzia, Politiche giovanili",8
46932,./downloads/46932.txt,./clean/46932.txt,3280.0,XVI,09/02/2024,2,ASSISTENZA SANITARIA E OSPEDALIERA,9
46933,./downloads/46933.txt,./clean/46933.txt,3281.0,XVI,09/02/2024,2,SPORT E TEMPO LIBERO,10
46934,./downloads/46934.txt,./clean/46934.txt,3282.0,XVI,09/02/2024,2,"AMMINISTRAZIONE REGIONALE, Celebrazioni",11
46935,./downloads/46935.txt,./clean/46935.txt,3283.0,XVI,09/02/2024,2,AGRICOLTURA,12
46936,./downloads/46936.txt,./clean/46936.txt,3284.0,XVI,09/02/2024,2,TRASPORTI E VIABILITÀ,13
46937,./downloads/46937.txt,./clean/46937.txt,3285.0,XVI,09/02/2024,2,"AMBIENTE, Parchi, riserve naturali, aree protette e attrezzate, COMMERCIO, Fiere, mostre e mercati",14
46938,./downloads/46938.txt,./clean/46938.txt,3286.0,XVI,09/02/2024,2,"ENERGIA, Risparmio energetico e fonti alternative",15
46939,./downloads/46939.txt,./clean/46939.txt,3287.0,XVI,09/02/2024,2,"ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero, EDILIZIA, Edilizia pubblica",16
46940,./downloads/46940.txt,./clean/46940.txt,3288.0,XVI,09/02/2024,2,INFORMAZIONE,17
47323,./downloads/47323.txt,./clean/47323.txt,3610.0,XVI,09/05/2024,5,"CONSIGLIO REGIONALE, Attività consiliare d'aula",1
47324,./downloads/47324.txt,./clean/47324.txt,3611.0,XVI,09/05/2024,5,"AMBIENTE, Flora e fauna, CACCIA E PESCA",2
47325,./downloads/47325.txt,./clean/47325.txt,3612.0,XVI,09/05/2024,5,"ENERGIA, Energia idroelettrica",3
47326,./downloads/47326.txt,./clean/47326.txt,3613.0,XVI,09/05/2024,5,"INFORMAZIONE, TURISMO E INDUSTRIA ALBERGHIERA",4
47327,./downloads/47327.txt,./clean/47327.txt,3614.0,XVI,09/05/2024,5,"TURISMO E INDUSTRIA ALBERGHIERA, Ricettività turistica",5
47328,./downloads/47328.txt,./clean/47328.txt,3615.0,XVI,09/05/2024,5,"CONSIGLIO REGIONALE, Attività consiliare d'aula",6
48041,./downloads/48041.txt,./clean/48041.txt,4182.0,XVI,09/12/2024,12,"CONSIGLIO REGIONALE, Attività consiliare d'aula",1
48042,./downloads/48042.txt,./clean/48042.txt,4183.0,XVI,09/12/2024,12,"CONSIGLIO REGIONALE, Attività consiliare d'aula",2
48043,./downloads/48043.txt,./clean/48043.txt,4184.0,XVI,09/12/2024,12,"BILANCIO E CONTABILITA' REGIONALE, OPERE PUBBLICHE",3
48044,./downloads/48044.txt,./clean/48044.txt,4185.0,XVI,09/12/2024,12,"FINANZA REGIONALE E LOCALE, Partecipazioni azionarie regionali",4
48045,./downloads/48045.txt,./clean/48045.txt,4186.0,XVI,09/12/2024,12,"EDILIZIA, Edilizia residenziale",5
48046,./downloads/48046.txt,./clean/48046.txt,4187.0,XVI,09/12/2024,12,"ASSISTENZA SOCIALE, Disabili, TRASPORTI E VIABILITÀ, Trasporti",6
48047,./downloads/48047.txt,./clean/48047.txt,4188.0,XVI,09/12/2024,12,"ACQUE, Acque minerali e termali",7
48048,./downloads/48048.txt,./clean/48048.txt,4189.0,XVI,09/12/2024,12,EDILIZIA,8
48049,./downloads/48049.txt,./clean/48049.txt,4190.0,XVI,09/12/2024,12,ASSISTENZA SANITARIA E OSPEDALIERA,9
48050,./downloads/48050.txt,./clean/48050.txt,4191.0,XVI,09/12/2024,12,BILANCIO E CONTABILITA' REGIONALE,10
46721,./downloads/46721.txt,./clean/46721.txt,3099.0,XVI,10/01/2024,1,"CONSIGLIO REGIONALE, Attività consiliare d'aula",1
46786,./downloads/46786.txt,./clean/46786.txt,3100.0,XVI,10/01/2024,1,"CONSIGLIO REGIONALE, Attività consiliare d'aula",2
46722,./downloads/46722.txt,./clean/46722.txt,3101.0,XVI,10/01/2024,1,"CONSIGLIO REGIONALE, Attività consiliare d'aula",3
46723,./downloads/46723.txt,./clean/46723.txt,3102.0,XVI,10/01/2024,1,"CONSIGLIO REGIONALE, Attività consiliare d'aula",4
46724,./downloads/46724.txt,./clean/46724.txt,3103.0,XVI,10/01/2024,1,BILANCIO E CONTABILITA' REGIONALE,5
46725,./downloads/46725.txt,./clean/46725.txt,3104.0,XVI,10/01/2024,1,CONSIGLIO REGIONALE,6
46726,./downloads/46726.txt,./clean/46726.txt,3105.0,XVI,10/01/2024,1,CONSIGLIO REGIONALE,7
46727,./downloads/46727.txt,./clean/46727.txt,3106.0,XVI,10/01/2024,1,"AMMINISTRAZIONE REGIONALE, Ordinamento degli uffici e del personale, LINGUA FRANCESE",8
46728,./downloads/46728.txt,./clean/46728.txt,3107.0,XVI,10/01/2024,1,ISTRUZIONE PUBBLICA,9
46729,./downloads/46729.txt,./clean/46729.txt,3108.0,XVI,10/01/2024,1,TRASPORTI E VIABILITÀ,10
46730,./downloads/46730.txt,./clean/46730.txt,3109.0,XVI,10/01/2024,1,ASSISTENZA SANITARIA E OSPEDALIERA,11
46731,./downloads/46731.txt,./clean/46731.txt,3110.0,XVI,10/01/2024,1,"AMMINISTRAZIONE REGIONALE, Celebrazioni",12
46732,./downloads/46732.txt,./clean/46732.txt,3111.0,XVI,10/01/2024,1,ENERGIA,13
46733,./downloads/46733.txt,./clean/46733.txt,3112.0,XVI,10/01/2024,1,"SPORT E TEMPO LIBERO, Manifestazioni sportive",14
46734,./downloads/46734.txt,./clean/46734.txt,3113.0,XVI,10/01/2024,1,"EDILIZIA, FINANZA REGIONALE E LOCALE",15
46735,./downloads/46735.txt,./clean/46735.txt,3114.0,XVI,10/01/2024,1,ENTI LOCALI,16
46736,./downloads/46736.txt,./clean/46736.txt,3115.0,XVI,10/01/2024,1,ORDINE PUBBLICO - FORZE ARMATE,17
46737,./downloads/46737.txt,./clean/46737.txt,3116.0,XVI,10/01/2024,1,"TRASPORTI E VIABILITÀ, Autostrade e trafori alpini",18
46738,./downloads/46738.txt,./clean/46738.txt,3117.0,XVI,10/01/2024,1,BILANCIO E CONTABILITA' REGIONALE,19
46739,./downloads/46739.txt,./clean/46739.txt,3118.0,XVI,10/01/2024,1,BENI CULTURALI,20
46740,./downloads/46740.txt,./clean/46740.txt,3119.0,XVI,10/01/2024,1,BENI CULTURALI,21
46741,./downloads/46741.txt,./clean/46741.txt,3120.0,XVI,10/01/2024,1,"AGRICOLTURA, INFORMAZIONE",22
46742,./downloads/46742.txt,./clean/46742.txt,3121.0,XVI,10/01/2024,1,"TRASPORTI E VIABILITÀ, Impianti a fune",23
46743,./downloads/46743.txt,./clean/46743.txt,3122.0,XVI,10/01/2024,1,ASSISTENZA SANITARIA E OSPEDALIERA,24
46744,./downloads/46744.txt,./clean/46744.txt,3123.0,XVI,10/01/2024,1,"SPORT E TEMPO LIBERO, Manifestazioni sportive",25
46745,./downloads/46745.txt,./clean/46745.txt,3124.0,XVI,10/01/2024,1,"AMMINISTRAZIONE REGIONALE, Ordinamento degli uffici e del personale",26
46746,./downloads/46746.txt,./clean/46746.txt,3125.0,XVI,10/01/2024,1,"FORMAZIONE PROFESSIONALE, LAVORO",27
46747,./downloads/46747.txt,./clean/46747.txt,3126.0,XVI,10/01/2024,1,"ASSISTENZA SANITARIA E OSPEDALIERA, FINANZA REGIONALE E LOCALE, Partecipazioni azionarie regionali",28
46748,./downloads/46748.txt,./clean/46748.txt,3127.0,XVI,10/01/2024,1,"PROTEZIONE CIVILE, VIGILI DEL FUOCO E INTERVENTI PER CALAMITÀ NATURALI, Vigili del fuoco - Difesa antincendi",29
46749,./downloads/46749.txt,./clean/46749.txt,3128.0,XVI,10/01/2024,1,"TRASPORTI E VIABILITÀ, Autostrade e trafori alpini",30
46750,./downloads/46750.txt,./clean/46750.txt,3129.0,XVI,10/01/2024,1,"AMBIENTE, Parchi, riserve naturali, aree protette e attrezzate",31
46751,./downloads/46751.txt,./clean/46751.txt,3130.0,XVI,10/01/2024,1,ORDINE PUBBLICO - FORZE ARMATE,32
46752,./downloads/46752.txt,./clean/46752.txt,3131.0,XVI,10/01/2024,1,"TRASPORTI E VIABILITÀ, Autostrade e trafori alpini",33
46753,./downloads/46753.txt,./clean/46753.txt,3132.0,XVI,10/01/2024,1,"AMMINISTRAZIONE REGIONALE, Ordinamento degli uffici e del personale",34
46754,./downloads/46754.txt,./clean/46754.txt,3133.0,XVI,10/01/2024,1,UNIONE EUROPEA E RAPPORTI INTERNAZIONALI,35
46755,./downloads/46755.txt,./clean/46755.txt,3134.0,XVI,10/01/2024,1,ISTRUZIONE PUBBLICA,36
46756,./downloads/46756.txt,./clean/46756.txt,3135.0,XVI,10/01/2024,1,"AGRICOLTURA, COMMERCIO, INFORMAZIONE",37
46757,./downloads/46757.txt,./clean/46757.txt,3136.0,XVI,10/01/2024,1,"AGRICOLTURA, AMBIENTE, Flora e fauna",38
46758,./downloads/46758.txt,./clean/46758.txt,3137.0,XVI,10/01/2024,1,ENTI LOCALI,39
46759,./downloads/46759.txt,./clean/46759.txt,3138.0,XVI,10/01/2024,1,"TRASPORTI E VIABILITÀ, Impianti a fune",40
46760,./downloads/46760.txt,./clean/46760.txt,3139.0,XVI,10/01/2024,1,TRASPORTI E VIABILITÀ,41
46761,./downloads/46761.txt,./clean/46761.txt,3140.0,XVI,10/01/2024,1,"FORMAZIONE PROFESSIONALE, LAVORO",42
46762,./downloads/46762.txt,./clean/46762.txt,3141.0,XVI,10/01/2024,1,TRASPORTI E VIABILITÀ,43
46763,./downloads/46763.txt,./clean/46763.txt,3142.0,XVI,10/01/2024,1,"ASSISTENZA SOCIALE, EDILIZIA, Edilizia pubblica",44
46764,./downloads/46764.txt,./clean/46764.txt,3143.0,XVI,10/01/2024,1,"EDILIZIA, Edilizia pubblica",45
47521,./downloads/47521.txt,./clean/47521.txt,3774.0,XVI,10/07/2024,7,"CONSIGLIO REGIONALE, Attività consiliare d'aula",1
47522,./downloads/47522.txt,./clean/47522.txt,3775.0,XVI,10/07/2024,7,"CONSIGLIO REGIONALE, Attività consiliare d'aula",2
47523,./downloads/47523.txt,./clean/47523.txt,3776.0,XVI,10/07/2024,7,"CONSIGLIO REGIONALE, Attività consiliare d'aula",3
47524,./downloads/47524.txt,./clean/47524.txt,3777.0,XVI,10/07/2024,7,"CONSIGLIO REGIONALE, Costituzione e funzionamento degli organi consiliari, PROTEZIONE CIVILE, VIGILI DEL FUOCO E INTERVENTI PER CALAMITÀ NATURALI, Calamità naturali",4
47525,./downloads/47525.txt,./clean/47525.txt,3778.0,XVI,10/07/2024,7,"CONSIGLIO REGIONALE, Attività consiliare d'aula",5
47526,./downloads/47526.txt,./clean/47526.txt,3779.0,XVI,10/07/2024,7,CONSULTE COMMISSIONI E ORGANI COLLEGIALI,6
47527,./downloads/47527.txt,./clean/47527.txt,3780.0,XVI,10/07/2024,7,BILANCIO E CONTABILITA' REGIONALE,7
47528,./downloads/47528.txt,./clean/47528.txt,3781.0,XVI,10/07/2024,7,"FORMAZIONE PROFESSIONALE, LAVORO, Politica del lavoro",8
47529,./downloads/47529.txt,./clean/47529.txt,3782.0,XVI,10/07/2024,7,"FORMAZIONE PROFESSIONALE, LAVORO, Politica del lavoro",9
48051,./downloads/48051.txt,./clean/48051.txt,4192.0,XVI,10/12/2024,12,"AMMINISTRAZIONE REGIONALE, Amministrazione della giustizia, BILANCIO E CONTABILITA' REGIONALE",1
48052,./downloads/48052.txt,./clean/48052.txt,4193.0,XVI,10/12/2024,12,"AMMINISTRAZIONE REGIONALE, Amministrazione della giustizia, BILANCIO E CONTABILITA' REGIONALE",2
46765,./downloads/46765.txt,./clean/46765.txt,3144.0,XVI,11/01/2024,1,"EDILIZIA, Edilizia pubblica, ENERGIA",1
46766,./downloads/46766.txt,./clean/46766.txt,3145.0,XVI,11/01/2024,1,"ASSISTENZA SANITARIA E OSPEDALIERA, ASSISTENZA SOCIALE",2
46767,./downloads/46767.txt,./clean/46767.txt,3146.0,XVI,11/01/2024,1,"ASSISTENZA SANITARIA E OSPEDALIERA, BILANCIO E CONTABILITA' REGIONALE",3
46768,./downloads/46768.txt,./clean/46768.txt,3147.0,XVI,11/01/2024,1,ASSISTENZA SANITARIA E OSPEDALIERA,4
46769,./downloads/46769.txt,./clean/46769.txt,3148.0,XVI,11/01/2024,1,"ASSISTENZA SANITARIA E OSPEDALIERA, ASSISTENZA SOCIALE",5
46770,./downloads/46770.txt,./clean/46770.txt,3149.0,XVI,11/01/2024,1,ASSISTENZA SANITARIA E OSPEDALIERA,6
46771,./downloads/46771.txt,./clean/46771.txt,3150.0,XVI,11/01/2024,1,"ENTI LOCALI, TURISMO E INDUSTRIA ALBERGHIERA",7
46772,./downloads/46772.txt,./clean/46772.txt,3151.0,XVI,11/01/2024,1,COMMERCIO,8
46773,./downloads/46773.txt,./clean/46773.txt,3152.0,XVI,11/01/2024,1,"TURISMO E INDUSTRIA ALBERGHIERA, Ricettività turistica",9
46774,./downloads/46774.txt,./clean/46774.txt,3153.0,XVI,11/01/2024,1,"CONSIGLIO REGIONALE, Attività consiliare d'aula",10
46775,./downloads/46775.txt,./clean/46775.txt,3154.0,XVI,11/01/2024,1,"ELEZIONI, UNIONE EUROPEA E RAPPORTI INTERNAZIONALI",11
46776,./downloads/46776.txt,./clean/46776.txt,3155.0,XVI,11/01/2024,1,STATUTO,12
46777,./downloads/46777.txt,./clean/46777.txt,3156.0,XVI,11/01/2024,1,"TRASPORTI E VIABILITÀ, Strade di interesse regionale",13
46778,./downloads/46778.txt,./clean/46778.txt,3157.0,XVI,11/01/2024,1,ASSISTENZA SOCIALE,14
46779,./downloads/46779.txt,./clean/46779.txt,3158.0,XVI,11/01/2024,1,"ASSISTENZA SANITARIA E OSPEDALIERA, ASSISTENZA SOCIALE",15
46780,./downloads/46780.txt,./clean/46780.txt,3159.0,XVI,11/01/2024,1,"TRASPORTI E VIABILITÀ, Strade di interesse regionale, TURISMO E INDUSTRIA ALBERGHIERA",16
46781,./downloads/46781.txt,./clean/46781.txt,3160.0,XVI,11/01/2024,1,ASSISTENZA SOCIALE,17
46782,./downloads/46782.txt,./clean/46782.txt,3161.0,XVI,11/01/2024,1,TRASPORTI E VIABILITÀ,18
46783,./downloads/46783.txt,./clean/46783.txt,3162.0,XVI,11/01/2024,1,"BENI CULTURALI, TRASPORTI E VIABILITÀ",19
46784,./downloads/46784.txt,./clean/46784.txt,3163.0,XVI,11/01/2024,1,EDILIZIA,20
46785,./downloads/46785.txt,./clean/46785.txt,3164.0,XVI,11/01/2024,1,"AGRICOLTURA, AMBIENTE, Flora e fauna",21
47530,./downloads/47530.txt,./clean/47530.txt,3783.0,XVI,11/07/2024,7,"ARTIGIANATO, COMMERCIO, STATUTO, ZONA FRANCA",1
47531,./downloads/47531.txt,./clean/47531.txt,3784.0,XVI,11/07/2024,7,"ASSISTENZA SOCIALE, Disabili, DIFENSORE CIVICO",2
47532,./downloads/47532.txt,./clean/47532.txt,3785.0,XVI,11/07/2024,7,"ASSISTENZA SOCIALE, Disabili, DIFENSORE CIVICO",3
47533,./downloads/47533.txt,./clean/47533.txt,3786.0,XVI,11/07/2024,7,"ASSISTENZA SOCIALE, Disabili, DIFENSORE CIVICO",4
47534,./downloads/47534.txt,./clean/47534.txt,3787.0,XVI,11/07/2024,7,"ASSISTENZA SOCIALE, Disabili, DIFENSORE CIVICO",5
47535,./downloads/47535.txt,./clean/47535.txt,3788.0,XVI,11/07/2024,7,"CONSIGLIO REGIONALE, Attività consiliare d'aula",6
47536,./downloads/47536.txt,./clean/47536.txt,3789.0,XVI,11/07/2024,7,"ASSETTO DEL TERRITORIO, Urbanistica e pianificazione territoriale, EDILIZIA, Centri storici",7
47537,./downloads/47537.txt,./clean/47537.txt,3790.0,XVI,11/07/2024,7,"ASSISTENZA SOCIALE, Asili nido, ISTRUZIONE PUBBLICA",8
47538,./downloads/47538.txt,./clean/47538.txt,3791.0,XVI,11/07/2024,7,"ALPINISMO, FORESTE E TERRITORI MONTANI",9
47539,./downloads/47539.txt,./clean/47539.txt,3792.0,XVI,11/07/2024,7,"TRASPORTI E VIABILITÀ, Trasporti",10
47540,./downloads/47540.txt,./clean/47540.txt,3793.0,XVI,11/07/2024,7,"DEMANIO E PATRIMONIO REGIONALE, FINANZA REGIONALE E LOCALE, Partecipazioni azionarie regionali",11
47541,./downloads/47541.txt,./clean/47541.txt,3794.0,XVI,11/07/2024,7,"LAVORO, TURISMO E INDUSTRIA ALBERGHIERA",12
47542,./downloads/47542.txt,./clean/47542.txt,3795.0,XVI,11/07/2024,7,"ASSETTO DEL TERRITORIO, Difesa ed uso del suolo - Sistemazione idrogeologica, PROTEZIONE CIVILE, VIGILI DEL FUOCO E INTERVENTI PER CALAMITÀ NATURALI, Calamità naturali",13
47543,./downloads/47543.txt,./clean/47543.txt,3796.0,XVI,11/07/2024,7,"PROTEZIONE CIVILE, VIGILI DEL FUOCO E INTERVENTI PER CALAMITÀ NATURALI, Protezione civile",14
47544,./downloads/47544.txt,./clean/47544.txt,3797.0,XVI,11/07/2024,7,"PROTEZIONE CIVILE, VIGILI DEL FUOCO E INTERVENTI PER CALAMITÀ NATURALI, Calamità naturali, TRASPORTI E VIABILITÀ, Trasporti",15
47545,./downloads/47545.txt,./clean/47545.txt,3798.0,XVI,11/07/2024,7,"ENERGIA, Energia idroelettrica, STATUTO",16
47546,./downloads/47546.txt,./clean/47546.txt,3799.0,XVI,11/07/2024,7,AMMINISTRAZIONE REGIONALE,17
47547,./downloads/47547.txt,./clean/47547.txt,3800.0,XVI,11/07/2024,7,"ACQUE, Acque pubbliche, ENERGIA, Energia idroelettrica",18
47548,./downloads/47548.txt,./clean/47548.txt,3801.0,XVI,11/07/2024,7,"EDILIZIA, Edilizia residenziale, FINANZA REGIONALE E LOCALE, Finaosta",19
47549,./downloads/47549.txt,./clean/47549.txt,3802.0,XVI,11/07/2024,7,"AMBIENTE, Parchi, riserve naturali, aree protette e attrezzate",20
47550,./downloads/47550.txt,./clean/47550.txt,3803.0,XVI,11/07/2024,7,"TRASPORTI E VIABILITÀ, Viabilità",21
47551,./downloads/47551.txt,./clean/47551.txt,3804.0,XVI,11/07/2024,7,"EDILIZIA, Edilizia residenziale, ENTI LOCALI, Comuni",22
47552,./downloads/47552.txt,./clean/47552.txt,3805.0,XVI,11/07/2024,7,"EDILIZIA, Edilizia residenziale",23
47553,./downloads/47553.txt,./clean/47553.txt,3806.0,XVI,11/07/2024,7,"EDILIZIA, Edilizia residenziale",24
47554,./downloads/47554.txt,./clean/47554.txt,3807.0,XVI,11/07/2024,7,"CONSIGLIO REGIONALE, Attività consiliare d'aula",25
47555,./downloads/47555.txt,./clean/47555.txt,3808.0,XVI,11/07/2024,7,"ASSISTENZA SOCIALE, Asili nido, ISTRUZIONE PUBBLICA",26
47556,./downloads/47556.txt,./clean/47556.txt,3809.0,XVI,11/07/2024,7,"ASSISTENZA SOCIALE, Famiglia, tutela dell'infanzia, EDILIZIA, Edilizia residenziale",27
47557,./downloads/47557.txt,./clean/47557.txt,3810.0,XVI,11/07/2024,7,"ASSISTENZA SANITARIA E OSPEDALIERA, Presidio ospedaliero",28
47558,./downloads/47558.txt,./clean/47558.txt,3811.0,XVI,11/07/2024,7,"ASSISTENZA SOCIALE, Politiche giovanili",29
47559,./downloads/47559.txt,./clean/47559.txt,3812.0,XVI,11/07/2024,7,"ASSISTENZA SANITARIA E OSPEDALIERA, Igiene e sanità pubblica",30
47560,./downloads/47560.txt,./clean/47560.txt,3813.0,XVI,11/07/2024,7,"ASSISTENZA SANITARIA E OSPEDALIERA, Igiene e sanità pubblica",31
47561,./downloads/47561.txt,./clean/47561.txt,3814.0,XVI,11/07/2024,7,"ASSISTENZA SANITARIA E OSPEDALIERA, Personale medico e paramedico, ASSISTENZA SOCIALE, Assistenza socio-sanitaria",32
47562,./downloads/47562.txt,./clean/47562.txt,3815.0,XVI,11/07/2024,7,"CONSIGLIO REGIONALE, Attività consiliare d'aula",33
48053,./downloads/48053.txt,./clean/48053.txt,4194.0,XVI,11/12/2024,12,"AMMINISTRAZIONE REGIONALE, Amministrazione della giustizia, BILANCIO E CONTABILITA' REGIONALE",1
48054,./downloads/48054.txt,./clean/48054.txt,4195.0,XVI,11/12/2024,12,"AMMINISTRAZIONE REGIONALE, Amministrazione della giustizia, BILANCIO E CONTABILITA' REGIONALE",2
48055,./downloads/48055.txt,./clean/48055.txt,4196.0,XVI,12/12/2024,12,"AMMINISTRAZIONE REGIONALE, Amministrazione della giustizia, BILANCIO E CONTABILITA' REGIONALE",1
48056,./downloads/48056.txt,./clean/48056.txt,4197.0,XVI,12/12/2024,12,"AMMINISTRAZIONE REGIONALE, Amministrazione della giustizia, BILANCIO E CONTABILITA' REGIONALE",2
48057,./downloads/48057.txt,./clean/48057.txt,4198.0,XVI,12/12/2024,12,"AMMINISTRAZIONE REGIONALE, Amministrazione della giustizia",3
48058,./downloads/48058.txt,./clean/48058.txt,4199.0,XVI,12/12/2024,12,BILANCIO E CONTABILITA' REGIONALE,4
